codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca
5730005,DGA,dga_web,Zanjon De La Aguada Puente Particular,450,-33.4783,-70.7172,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5730006,DGA,dga_web,Zanjon De La Aguada En Pajaritos,430,-33.4792,-70.7261,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5730008,DGA,dga_web,Quebrada Ramon En Recinto Emos,845,-33.4331,-70.5142,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5730011,DGA,dga_web,Rio Mapocho En Pte Pudahuel,450,-33.4333,-70.8167,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5730012,DGA,dga_web,Cerro Calan,848,-33.395,-70.5367,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5730013,DGA,dga_web,Antupiren,904,-33.4964,-70.5164,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5730014,DGA,dga_web,Quebrada Ramon,730,-33.4328,-70.5344,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5730015,DGA,dga_web,Campus San Joaquin U.C.,570,-33.4975,-70.6142,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5730016,DGA,dga_web,Terraza Oficinas Centrales Dga,560,-33.4486,-70.6444,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5730039,DGA,dga_web,Quebrada De Macul,950,-33.5017,-70.5144,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5732001,DGA,dga_web,Huechun Embalse,556,-33.0856,-70.8017,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5732002,DGA,dga_web,Huechun Andina,590,-33.0758,-70.7686,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5733006,DGA,dga_web,Rincon De Los Valles,955,-32.9475,-70.7536,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5733007,DGA,dga_web,Caleu,1120,-33.0053,-70.9933,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5733008,DGA,dga_web,Rungue Embalse,700,-33.0194,-70.9081,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5733009,DGA,dga_web,Til-Til,580,-33.0869,-70.9278,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5733010,DGA,dga_web,Fundo Las Bateas,810,-32.9472,-70.8064,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5734001,DGA,dga_web,Estero Polpaico En Chicauma,500,-33.1983,-70.8956,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5735001,DGA,dga_web,Canal Colina En Peldehue,860,-33.1967,-70.5808,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5735003,DGA,dga_web,Rio Colina Seccion Las Huacas,0,-33.2167,-70.7667,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5735004,DGA,dga_web,Canal Colina En Seccion Las Huacas,0,-33.2,-70.75,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5737002,DGA,dga_web,Rio Mapocho Rinconada De Maipu,440,-33.4961,-70.8167,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5737005,DGA,dga_web,Rio Mapocho En El Monte,0,-33.6778,-70.9725,57.0,Rio Maipo,573.0,Rio Mapocho Bajo (Entre E De Las Rosas Y R Maipo)
5737006,DGA,dga_web,Peaflor,370,-33.6097,-70.9,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5737007,DGA,dga_web,Talagante,325,-33.6669,-70.9333,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5737008,DGA,dga_web,Fundo Marruecos,430,-33.5503,-70.8167,57.0,Rio Maipo,573.0,Rio Mapocho Bajo
5740001,DGA,dga_web,Rio Maipo En Chignigue (Juncal),200,-33.6969,-71.0969,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5740002,DGA,dga_web,Canal Maipo En Chocalan,0,-33.75,-71.25,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5740004,DGA,dga_web,Carmen De Las Rosas,165,-33.7597,-71.1514,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5740005,DGA,dga_web,Melipilla,168,-33.6803,-71.1997,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5741001,DGA,dga_web,Estero Puangue En Boqueron,488,-33.1669,-71.1306,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5741002,DGA,dga_web,Colliguay,490,-33.1686,-71.1467,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5744002,DGA,dga_web,Los Panguiles,190,-33.4386,-71.0256,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5744003,DGA,dga_web,Ibacache Alto,169,-33.4797,-71.2811,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5745001,DGA,dga_web,Mallarauco,176,-33.5697,-71.1061,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5746001,DGA,dga_web,Estero Puangue En Ruta 78,93,-33.6614,-71.3372,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5747001,DGA,dga_web,Los Guindos,125,-33.8908,-71.2408,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5748001,DGA,dga_web,Rio Maipo En Cabimbao,35,-33.7219,-71.555,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5748003,DGA,dga_web,Cerrillos De Leyda,182,-33.6344,-71.5106,57.0,Rio Maipo,574.0,Rio Maipo Bajo (Entre Rio Mapocho Y Desembocadura)
5800002,DGA,dga_web,Fundo Las Dos Puertas,24,-33.8622,-71.6631,58.0,Costeras Entre  Maipo Y Rapel,580.0,Estero Yali
6000001,DGA,dga_web,Rio Las Legnas Cota 2150,0,-34.4178,-70.1753,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6000003,DGA,dga_web,Rio Las Leas Ante Junta Rio Cachapoal,1296,-34.3628,-70.3056,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6000004,DGA,dga_web,Laguna El Yeso,2140,-34.4078,-70.21,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6002001,DGA,dga_web,Rio Cortaderal Ante Junta Rio Cachapoal,1200,-34.3669,-70.3258,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6003001,DGA,dga_web,Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal,1127,-34.3464,-70.3764,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6003004,DGA,dga_web,Glaciar Cipreses,1880,-34.5322,-70.4153,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6006001,DGA,dga_web,Rio Pangal En Pangal,1500,-34.2467,-70.3281,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6008001,DGA,dga_web,Rio Cachapoal En Chicayas,0,-34.2333,-70.5667,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6008002,DGA,dga_web,Rio Cachapoal En Coya,0,-34.2167,-70.5333,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6008003,DGA,dga_web,Rio Coya En Coya,0,-34.2167,-70.5333,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6008005,DGA,dga_web,Rio Cachapoal En Pte Termas De Cauquenes,700,-34.25,-70.5667,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6008009,DGA,dga_web,Canal Sauzal En Puente Termas,750,-34.2403,-70.5506,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6009001,DGA,dga_web,Rio Claro En Campamento,664,-34.2667,-70.5833,60.0,Rio Rapel,600.0,Rio Cachapoal Alto (Hasta Bajo Junta Rio Claro)
6010014,DGA,dga_web,Rancagua,510,-34.1714,-70.7278,60.0,Rio Rapel,601.0,Cachapoal Bajo
6010015,DGA,dga_web,Rancagua (Cachapoal - Dcp),515,-34.1908,-70.7508,60.0,Rio Rapel,601.0,Cachapoal Bajo
6010016,DGA,dga_web,Sauzal,700,-34.2583,-70.6153,60.0,Rio Rapel,601.0,Cachapoal Bajo
6011001,DGA,dga_web,Estero De La Cadena Antes Junta Rio Cachapoal,440,-34.1842,-70.8436,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6011003,DGA,dga_web,Graneros,500,-34.0556,-70.7083,60.0,Rio Rapel,601.0,Cachapoal Bajo
6012003,DGA,dga_web,Coltauco,253,-34.2875,-71.08,60.0,Rio Rapel,601.0,Cachapoal Bajo
6013001,DGA,dga_web,Rio Claro En Hacienda Las Nieves,720,-34.4922,-70.7028,60.0,Rio Rapel,601.0,Cachapoal Bajo
6013002,DGA,dga_web,Canal Tipaume En Puente (Suc Celis),0,-34.3833,-70.7833,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6013005,DGA,dga_web,Popeta,480,-34.4369,-70.7794,60.0,Rio Rapel,601.0,Cachapoal Bajo
6013006,DGA,dga_web,Central Las Nieves,700,-34.4922,-70.7094,60.0,Rio Rapel,601.0,Cachapoal Bajo
6013008,DGA,dga_web,Laguna Los Cristales,2343,-34.5606,-70.5097,60.0,Rio Rapel,601.0,Cachapoal Bajo
6015001,DGA,dga_web,Rio Claro En Tunca,480,-34.3822,-71.0997,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6015003,DGA,dga_web,Rengo,310,-34.4217,-70.8667,60.0,Rio Rapel,601.0,Cachapoal Bajo
6016004,DGA,dga_web,San Fernando,350,-34.5983,-70.9686,60.0,Rio Rapel,601.0,Cachapoal Bajo
6018001,DGA,dga_web,Estero Zamorano En Puente El Niche,900,-34.4311,-71.1681,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6018002,DGA,dga_web,Rio Cachapoal En Peumo (Brazo # 1),0,-34.4167,-71.1333,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6018003,DGA,dga_web,Rio Cachapoal En Peumo (Brazo # 2),0,-34.4167,-71.1333,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6018004,DGA,dga_web,Rio Cachapoal En Peumo (Brazo # 3),0,-34.4167,-70.5667,60.0,Rio Rapel,600.0,Rio Cachapoal Bajo (Bajo Jta Rio Claro Y E Rapel)
6018009,DGA,dga_web,Via Vieja,220,-34.4517,-71.0506,60.0,Rio Rapel,601.0,Cachapoal Bajo
6018010,DGA,dga_web,Millahue,200,-34.5264,-71.2122,60.0,Rio Rapel,601.0,Cachapoal Bajo
6019003,DGA,dga_web,Rio Cachapoal En Puente Arqueado (Ca),115,-34.2731,-71.3717,60.0,Rio Rapel,601.0,Cachapoal Bajo
6019005,DGA,dga_web,Pichidegua,110,-34.2872,-71.4058,60.0,Rio Rapel,601.0,Cachapoal Bajo
6020001,DGA,dga_web,Termas Del Flaco,2650,-34.8911,-70.3297,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6023000,DGA,dga_web,Glaciar Universidad En Rio San Andres,2429,-34.7197,-70.3592,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6025001,DGA,dga_web,Rio Tinguiririca Aguas Abajo Junta Rio Azufre,1024,-34.8164,-70.5642,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6027001,DGA,dga_web,Rio Claro En El Valle,476,-34.6867,-70.8739,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6027002,DGA,dga_web,Rio Claro En Puente Negro,0,-34.75,-70.75,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6027003,DGA,dga_web,La Rufina,743,-34.7428,-70.7519,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6028001,DGA,dga_web,Rio Tinguiririca Bajo Los Briones,560,-34.7186,-70.8267,60.0,Rio Rapel,602.0,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro)
6033001,DGA,dga_web,Estero Chimbarongo En Convento Viejo,245,-34.7689,-71.1175,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6033009,DGA,dga_web,Canal Teno En Km. 13.465,285,-34.8142,-71.0997,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6033011,DGA,dga_web,Estero Chimbarongo En Ruta 5,275,-34.7889,-71.0458,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6034001,DGA,dga_web,Estero Chimbarongo En Santa Cruz,225,-34.6267,-71.3514,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6034003,DGA,dga_web,Convento Viejo,239,-34.7694,-71.1331,60.0,Rio Rapel,603.0,Tinguiririca Bajo
6034004,DGA,dga_web,Paniahue,170,-34.6169,-71.35,60.0,Rio Rapel,603.0,Tinguiririca Bajo
6034022,DGA,dga_web,Estero Chimbarongo Bajo Embalse Convento Viejo,245,-34.7647,-71.1372,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6034023,DGA,dga_web,Estero Chimbarongo En Puente El Huape,184,-34.6581,-71.3019,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6035001,DGA,dga_web,Rio Tinguiririca En Los Olmos (Ca),223,-34.4922,-71.3731,60.0,Rio Rapel,603.0,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel)
6036001,DGA,dga_web,La Candelaria,213,-34.7808,-71.4142,60.0,Rio Rapel,603.0,Tinguiririca Bajo
6040001,DGA,dga_web,Villa Alhue,197,-34.035,-71.0944,60.0,Rio Rapel,604.0,Estero Alhue
6042003,DGA,dga_web,Loncha,210,-34.1167,-71.1,60.0,Rio Rapel,604.0,Estero Alhue
6042004,DGA,dga_web,Barrera Loncha,144,-34.0833,-71.1886,60.0,Rio Rapel,604.0,Estero Alhue
6043001,DGA,dga_web,Estero Alhue En Quilamuta,130,-34.0617,-71.2422,60.0,Rio Rapel,604.0,Estero Alhue
6044001,DGA,dga_web,Cocalan,120,-34.2033,-71.2764,60.0,Rio Rapel,604.0,Estero Alhue
6055003,DGA,dga_web,Litueche,250,-34.1206,-71.7258,60.0,Rio Rapel,605.0,Rio Rapel
6056001,DGA,dga_web,Rio Rapel En Rapel,7,-33.9369,-71.75,60.0,Rio Rapel,605.0,Rio Rapel
6056003,DGA,dga_web,Rapel,16,-33.9458,-71.7336,60.0,Rio Rapel,605.0,Rio Rapel
6120001,DGA,dga_web,Pichilemu,5,-34.3844,-72.0044,61.0,Costeras Rapel-E.Nilahue,612.0,Costeras Entre E. Topocalma Y E. Nilahue
6130001,DGA,dga_web,El Membrillo,110,-34.8056,-71.6289,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue
6130002,DGA,dga_web,Ranguili,120,-34.8661,-71.7486,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue
6130003,DGA,dga_web,La Palma,120,-34.9514,-71.5856,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue
6132001,DGA,dga_web,Estero Nilahue En Santa Teresa,50,-34.57,-71.7908,61.0,Costeras Rapel-E. Nilahue,613.0,Estero Nilahue
6132002,DGA,dga_web,Nilahue Barahona,90,-34.5742,-71.7653,61.0,Costeras Rapel-E.Nilahue,613.0,Estero Nilahue
7100001,DGA,dga_web,Quebrada Malo En Puente Viejo,1500,-35.1333,-70.5289,71.0,Rio Mataquito,710.0,Rio Teno
7102001,DGA,dga_web,Rio Teno En Los QueÑEs,900,-34.9931,-70.8097,71.0,Rio Mataquito,710.0,Rio Teno
7102005,DGA,dga_web,Rio Teno Bajo Quebrada Infiernillo,990,-35.045,-70.6353,71.0,Rio Mataquito,710.0,Rio Teno
7103001,DGA,dga_web,Rio Claro En Los QueÑEs,900,-34.9983,-70.8094,71.0,Rio Mataquito,710.0,Rio Teno
7103003,DGA,dga_web,Los Quees,663,-35.0008,-70.8119,71.0,Rio Mataquito,710.0,Rio Teno
7104001,DGA,dga_web,Estero El Manzano Antes Junta Rio Teno,690,-34.9653,-70.9419,71.0,Rio Mataquito,710.0,Rio Teno
7104002,DGA,dga_web,Rio Teno Despues De Junta Con Claro,647,-34.9961,-70.8206,71.0,Rio Mataquito,710.0,Rio Teno
7104005,DGA,dga_web,El Manzano,574,-34.9633,-70.9178,71.0,Rio Mataquito,710.0,Rio Teno
7106001,DGA,dga_web,Canal Teno Chimbarongo Km. 1.301,290,-34.8833,-71.15,71.0,Rio Mataquito,710.0,Rio Teno
7106007,DGA,dga_web,Santa Susana,410,-34.9114,-71.0353,71.0,Rio Mataquito,710.0,Rio Teno
7112001,DGA,dga_web,Rio Colorado En Junta Con Palos,600,-35.2783,-71.0028,71.0,Rio Mataquito,711.0,Rio Lontue
7115001,DGA,dga_web,Rio Palos En Junta Con Colorado,600,-35.2744,-71.0156,71.0,Rio Mataquito,711.0,Rio Lontue
7116001,DGA,dga_web,Estero Upeo En Upeo,450,-35.1731,-71.0911,71.0,Rio Mataquito,711.0,Rio Lontue
7116004,DGA,dga_web,Monte Oscuro,632,-35.1242,-70.9747,71.0,Rio Mataquito,711.0,Rio Lontue
7116005,DGA,dga_web,Potrero Grande,445,-35.1833,-71.0978,71.0,Rio Mataquito,711.0,Rio Lontue
7117001,DGA,dga_web,Rio Lontue En Longitudinal,0,-35.0233,-71.2475,71.0,Rio Mataquito,711.0,Rio Lontue
7118003,DGA,dga_web,Curico,195,-34.9811,-71.2361,71.0,Rio Mataquito,711.0,Rio Lontue
7119001,DGA,dga_web,Rio Lontue Antes De Junta,0,-34.9797,-71.3617,71.0,Rio Mataquito,711.0,Rio Lontue
7119002,DGA,dga_web,Rio Lontue En Lontue Lo Valdivia,0,-34.9817,-71.3292,71.0,Rio Mataquito,711.0,Rio Lontue
7119007,DGA,dga_web,Lontue,199,-35.0422,-71.2906,71.0,Rio Mataquito,711.0,Rio Lontue
7120001,DGA,dga_web,Rio Mataquito En El Morrillo,4,-34.9764,-71.3822,71.0,Rio Mataquito,712.0,Rio Mataquito
7120002,DGA,dga_web,Laguna De Torca,28,-34.7675,-72.065,71.0,Rio Mataquito,712.0,Rio Mataquito
7121003,DGA,dga_web,Villa Prat,90,-35.0969,-71.6139,71.0,Rio Mataquito,712.0,Rio Mataquito
7123001,DGA,dga_web,Rio Mataquito En Licanten,20,-34.9844,-72.01,71.0,Rio Mataquito,712.0,Rio Mataquito
7200001,DGA,dga_web,Gualleco,100,-35.2439,-71.98,72.0,Costeras Mataquito-Maule,720.0,Rio Huenchullami
7200002,DGA,dga_web,Rio Huenchullami En Coipue,0,-35.2347,-72.1194,72.0,Costeras Mataquito-Maule,720.0,Rio Huenchullami
7210001,DGA,dga_web,Putu,36,-35.2183,-72.2833,72.0,Costeras Mataquito-Maule,721.0,Costeras Entre Rio Huenchullami Y Rio Maule
7300001,DGA,dga_web,Rio Maule En Desague Laguna Del Maule,0,-36.0114,-70.5547,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7301000,DGA,dga_web,Lo Aguirre,2000,-35.9697,-70.5719,73.0,Rio Maule,730.0,Rio Maule Alto
7301001,DGA,dga_web,Los Condores,2172,-36.0106,-70.5589,73.0,Rio Maule,730.0,Rio Maule Alto
7303000,DGA,dga_web,Rio Maule En Los BaÑOs,980,-35.8197,-70.7606,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7306001,DGA,dga_web,Rio Cipreses En Dasague Laguna La Invernada,1300,-35.7381,-70.7778,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7308000,DGA,dga_web,Canal Ad. Maule C. Pehuenche,690,-35.7961,-70.9953,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7308001,DGA,dga_web,Estero Las Garzas,600,-35.7525,-71.0025,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7308002,DGA,dga_web,Rio Maule Bajo Boca Toma Maule Central Pehuenche,0,-35.7728,-71.0019,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7308003,DGA,dga_web,Canal Las Garzas,0,-38.8044,-70.9333,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado)
7314001,DGA,dga_web,Rio Huaiquivilo En Huaiquivilo,1200,-36.1667,-70.9333,73.0,Rio Maule,731.0,Rio Melado
7314002,DGA,dga_web,Guayquivilo,1200,-36.2933,-70.9181,73.0,Rio Maule,731.0,Rio Melado
7317001,DGA,dga_web,Rio Melado En La Lancha Dga,650,-35.85,-71.0667,73.0,Rio Maule,731.0,Rio Melado
7317002,DGA,dga_web,Canal Melado En Los Hierros,800,-35.85,-71.0667,73.0,Rio Maule,731.0,Rio Melado
7317003,DGA,dga_web,Rio Melado En Zona De Presa,525,-35.7544,-71.0864,73.0,Rio Maule,731.0,Rio Melado
7317005,DGA,dga_web,Rio Melado En El Salto,730,-35.8842,-71.0192,73.0,Rio Maule,731.0,Rio Melado
7320002,DGA,dga_web,Armerillo,492,-35.7011,-71.0772,73.0,Rio Maule,732.0,Rio Maule Medio
7320003,DGA,dga_web,Rio Claro En San Carlos,550,-35.6989,-71.0683,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7321001,DGA,dga_web,Maule Bajo,430,-35.7056,-71.3192,73.0,Rio Maule,732.0,Rio Maule Medio
7321002,DGA,dga_web,Rio Maule En Armerillo,470,-35.7061,-71.1139,73.0,Rio Maule,732.0,Rio Maule Medio
7321003,DGA,dga_web,Canal Maule Norte En Aforador,461,-35.7039,-71.1161,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7321004,DGA,dga_web,Canal Maule En Bocatoma,0,-35.7,-71.1,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7321005,DGA,dga_web,Canal De Evacuacion C. Pehuenche,0,-35.7275,-71.1667,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7321007,DGA,dga_web,Canal Maule Norte Alto En Paso Nevado,0,-35.7147,-71.1806,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322001,DGA,dga_web,Rio Maule En Longitudinal,90,-35.5575,-71.7067,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322002,DGA,dga_web,Canal Maule Sur En Aforador,315,-35.6389,-71.3839,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322003,DGA,dga_web,Canal Maule Sur En Los Lirios,320,-35.6667,-71.3333,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322004,DGA,dga_web,Rio Maule En Colbun,400,-35.6647,-71.3492,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322005,DGA,dga_web,Canal De Restitucion Sur 2,0,-35.6175,-71.5389,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322006,DGA,dga_web,Canal De Restitucion Sur 3,0,-35.6169,-71.5392,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322007,DGA,dga_web,Canal San Clemente,0,-35.5822,-71.5306,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7322008,DGA,dga_web,Canal Duao Zapata,0,-35.5892,-71.5358,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla)
7330001,DGA,dga_web,Rio Perquilauquen En San Manuel,266,-36.3758,-71.6233,73.0,Rio Maule,733.0,Perquilauquen Alto
7331001,DGA,dga_web,Rio Cato En Digua,300,-36.2478,-71.5642,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7331002,DGA,dga_web,Digua Embalse,390,-36.2558,-71.5481,73.0,Rio Maule,733.0,Perquilauquen Alto
7331004,DGA,dga_web,Canal Alimentador Digua,0,-36.2361,-71.5325,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7332001,DGA,dga_web,Rio Perquilauquen En Gniquen,140,-36.2333,-72.0,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7332003,DGA,dga_web,San Manuel En Perquilauquen,270,-36.3581,-71.6494,73.0,Rio Maule,733.0,Perquilauquen Alto
7335001,DGA,dga_web,Rio Perquilauquen En Quella,120,-36.05,-72.0833,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7335002,DGA,dga_web,Estero Curipeumo En Lo Hernandez,0,-35.9667,-72.0167,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7335003,DGA,dga_web,Rio Perquilauquen En Santa Ema,120,-35.9833,-72.0667,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7335004,DGA,dga_web,Quella,130,-36.0572,-72.0892,73.0,Rio Maule,733.0,Perquilauquen Alto
7336001,DGA,dga_web,Rio Cauquenes En El Arrayan,590,-36.0167,-72.3833,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7336003,DGA,dga_web,El Alamo,180,-36.1128,-72.4214,73.0,Rio Maule,733.0,Perquilauquen Alto
7337001,DGA,dga_web,Rio Tutuven En El Roble,130,-35.9333,-72.3333,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7337002,DGA,dga_web,Tutuven Embalse,179,-35.8967,-72.3736,73.0,Rio Maule,733.0,Perquilauquen Alto
7339001,DGA,dga_web,Rio Cauquenes En Desembocadura,125,-35.9,-72.05,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes)
7340001,DGA,dga_web,Estero Cardo Verde En Lo Ubaldo,126,-35.8833,-72.0167,73.0,Rio Maule,734.0,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi)
