codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,pais,region
7119007,DGA,dga_web,Lontue,199,-35.0422,-71.2906,71.0,Rio Mataquito,711.0,Rio Lontue,Chile,Región del Maule
7120001,DGA,dga_web,Rio Mataquito En El Morrillo,4,-34.9764,-71.3822,71.0,Rio Mataquito,712.0,Rio Mataquito,Chile,Región del Maule
7120002,DGA,dga_web,Laguna De Torca,28,-34.7675,-72.065,71.0,Rio Mataquito,712.0,Rio Mataquito,Chile,Región del Maule
7121003,DGA,dga_web,Villa Prat,90,-35.0969,-71.6139,71.0,Rio Mataquito,712.0,Rio Mataquito,Chile,Región del Maule
7123001,DGA,dga_web,Rio Mataquito En Licanten,20,-34.9844,-72.01,71.0,Rio Mataquito,712.0,Rio Mataquito,Chile,Región del Maule
7200001,DGA,dga_web,Gualleco,100,-35.2439,-71.98,72.0,Costeras Mataquito-Maule,720.0,Rio Huenchullami,Chile,Región del Maule
7200002,DGA,dga_web,Rio Huenchullami En Coipue,0,-35.2347,-72.1194,72.0,Costeras Mataquito-Maule,720.0,Rio Huenchullami,Chile,Región del Maule
7210001,DGA,dga_web,Putu,36,-35.2183,-72.2833,72.0,Costeras Mataquito-Maule,721.0,Costeras Entre Rio Huenchullami Y Rio Maule,Chile,Región del Maule
7300001,DGA,dga_web,Rio Maule En Desague Laguna Del Maule,0,-36.0114,-70.5547,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Chile,Región del Maule
7301000,DGA,dga_web,Lo Aguirre,2000,-35.9697,-70.5719,73.0,Rio Maule,730.0,Rio Maule Alto,Chile,Región del Maule
7301001,DGA,dga_web,Los Condores,2172,-36.0106,-70.5589,73.0,Rio Maule,730.0,Rio Maule Alto,Chile,Región del Maule
7303000,DGA,dga_web,Rio Maule En Los BaÑOs,980,-35.8197,-70.7606,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Chile,Región del Maule
7306001,DGA,dga_web,Rio Cipreses En Dasague Laguna La Invernada,1300,-35.7381,-70.7778,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Chile,Región del Maule
7308000,DGA,dga_web,Canal Ad. Maule C. Pehuenche,690,-35.7961,-70.9953,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Chile,Región del Maule
7308001,DGA,dga_web,Estero Las Garzas,600,-35.7525,-71.0025,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Chile,Región del Maule
7308002,DGA,dga_web,Rio Maule Bajo Boca Toma Maule Central Pehuenche,0,-35.7728,-71.0019,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Chile,Región del Maule
7308003,DGA,dga_web,Canal Las Garzas,0,-38.8044,-70.9333,73.0,Rio Maule,730.0,Rio Maule Alto (Hasta Antes Junta Rio Melado),Argentina,Neuquén
7314001,DGA,dga_web,Rio Huaiquivilo En Huaiquivilo,1200,-36.1667,-70.9333,73.0,Rio Maule,731.0,Rio Melado,Chile,Región del Maule
7314002,DGA,dga_web,Guayquivilo,1200,-36.2933,-70.9181,73.0,Rio Maule,731.0,Rio Melado,Chile,Región del Maule
7317001,DGA,dga_web,Rio Melado En La Lancha Dga,650,-35.85,-71.0667,73.0,Rio Maule,731.0,Rio Melado,Chile,Región del Maule
7317002,DGA,dga_web,Canal Melado En Los Hierros,800,-35.85,-71.0667,73.0,Rio Maule,731.0,Rio Melado,Chile,Región del Maule
7317003,DGA,dga_web,Rio Melado En Zona De Presa,525,-35.7544,-71.0864,73.0,Rio Maule,731.0,Rio Melado,Chile,Región del Maule
7317005,DGA,dga_web,Rio Melado En El Salto,730,-35.8842,-71.0192,73.0,Rio Maule,731.0,Rio Melado,Chile,Región del Maule
7320002,DGA,dga_web,Armerillo,492,-35.7011,-71.0772,73.0,Rio Maule,732.0,Rio Maule Medio,Chile,Región del Maule
7320003,DGA,dga_web,Rio Claro En San Carlos,550,-35.6989,-71.0683,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7321001,DGA,dga_web,Maule Bajo,430,-35.7056,-71.3192,73.0,Rio Maule,732.0,Rio Maule Medio,Chile,Región del Maule
7321002,DGA,dga_web,Rio Maule En Armerillo,470,-35.7061,-71.1139,73.0,Rio Maule,732.0,Rio Maule Medio,Chile,Región del Maule
7321003,DGA,dga_web,Canal Maule Norte En Aforador,461,-35.7039,-71.1161,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7321004,DGA,dga_web,Canal Maule En Bocatoma,0,-35.7,-71.1,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7321005,DGA,dga_web,Canal De Evacuacion C. Pehuenche,0,-35.7275,-71.1667,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7321007,DGA,dga_web,Canal Maule Norte Alto En Paso Nevado,0,-35.7147,-71.1806,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322001,DGA,dga_web,Rio Maule En Longitudinal,90,-35.5575,-71.7067,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322002,DGA,dga_web,Canal Maule Sur En Aforador,315,-35.6389,-71.3839,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322003,DGA,dga_web,Canal Maule Sur En Los Lirios,320,-35.6667,-71.3333,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322004,DGA,dga_web,Rio Maule En Colbun,400,-35.6647,-71.3492,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322005,DGA,dga_web,Canal De Restitucion Sur 2,0,-35.6175,-71.5389,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322006,DGA,dga_web,Canal De Restitucion Sur 3,0,-35.6169,-71.5392,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322007,DGA,dga_web,Canal San Clemente,0,-35.5822,-71.5306,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7322008,DGA,dga_web,Canal Duao Zapata,0,-35.5892,-71.5358,73.0,Rio Maule,736.0,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),Chile,Región del Maule
7330001,DGA,dga_web,Rio Perquilauquen En San Manuel,266,-36.3758,-71.6233,73.0,Rio Maule,733.0,Perquilauquen Alto,Chile,Región de Ñuble
7331001,DGA,dga_web,Rio Cato En Digua,300,-36.2478,-71.5642,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7331002,DGA,dga_web,Digua Embalse,390,-36.2558,-71.5481,73.0,Rio Maule,733.0,Perquilauquen Alto,Chile,Región del Maule
7331004,DGA,dga_web,Canal Alimentador Digua,0,-36.2361,-71.5325,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7332001,DGA,dga_web,Rio Perquilauquen En Gniquen,140,-36.2333,-72.0,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región de Ñuble
7332003,DGA,dga_web,San Manuel En Perquilauquen,270,-36.3581,-71.6494,73.0,Rio Maule,733.0,Perquilauquen Alto,Chile,Región del Maule
7335001,DGA,dga_web,Rio Perquilauquen En Quella,120,-36.05,-72.0833,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7335002,DGA,dga_web,Estero Curipeumo En Lo Hernandez,0,-35.9667,-72.0167,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7335003,DGA,dga_web,Rio Perquilauquen En Santa Ema,120,-35.9833,-72.0667,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7335004,DGA,dga_web,Quella,130,-36.0572,-72.0892,73.0,Rio Maule,733.0,Perquilauquen Alto,Chile,Región del Maule
7336001,DGA,dga_web,Rio Cauquenes En El Arrayan,590,-36.0167,-72.3833,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7336003,DGA,dga_web,El Alamo,180,-36.1128,-72.4214,73.0,Rio Maule,733.0,Perquilauquen Alto,Chile,Región del Maule
7337001,DGA,dga_web,Rio Tutuven En El Roble,130,-35.9333,-72.3333,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7337002,DGA,dga_web,Tutuven Embalse,179,-35.8967,-72.3736,73.0,Rio Maule,733.0,Perquilauquen Alto,Chile,Región del Maule
7339001,DGA,dga_web,Rio Cauquenes En Desembocadura,125,-35.9,-72.05,73.0,Rio Maule,733.0,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),Chile,Región del Maule
7340001,DGA,dga_web,Estero Cardo Verde En Lo Ubaldo,126,-35.8833,-72.0167,73.0,Rio Maule,734.0,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),Chile,Región del Maule
7340002,DGA,dga_web,La Estrella,200,-35.7825,-72.1869,73.0,Rio Maule,734.0,Perquilauquen Bajo,Chile,Región del Maule
7340003,DGA,dga_web,Los Huinganes En Curipeumo,126,-35.9844,-71.9122,73.0,Rio Maule,734.0,Perquilauquen Bajo,Chile,Región del Maule
7341001,DGA,dga_web,Rio Purapel En Nirivilo,80,-35.55,-72.1,73.0,Rio Maule,734.0,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),Chile,Región del Maule
7341002,DGA,dga_web,Nirivilo,200,-35.5389,-72.0914,73.0,Rio Maule,734.0,Perquilauquen Bajo,Chile,Región del Maule
7342001,DGA,dga_web,Rio Purapel En Purapel,140,-35.6833,-72.0333,73.0,Rio Maule,734.0,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),Chile,Región del Maule
7342002,DGA,dga_web,Huerta Del Maule,218,-35.6614,-71.9461,73.0,Rio Maule,734.0,Perquilauquen Bajo,Chile,Región del Maule
7343001,DGA,dga_web,Rio Purapel En Sauzal,80,-35.75,-72.0667,73.0,Rio Maule,734.0,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),Chile,Región del Maule
7345001,DGA,dga_web,Parral,175,-36.1878,-71.8283,73.0,Rio Maule,734.0,Perquilauquen Bajo,Chile,Región del Maule
7350001,DGA,dga_web,Rio Longavi En La Quiriquina,449,-36.2303,-71.4569,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7350002,DGA,dga_web,Rio Bullileo En Santa Filomena,370,-36.2567,-71.4189,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7350003,DGA,dga_web,Rio Longavi En El Castillo,598,-36.2558,-71.3375,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7350004,DGA,dga_web,Rio Bullileo En Portal Tunel,400,-36.2808,-71.4114,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7350005,DGA,dga_web,Rio Longavi Antes Junta Bullileo,0,-36.23,-71.4442,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7350006,DGA,dga_web,Bullileo Embalse,600,-36.285,-71.4142,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7350007,DGA,dga_web,Embalse Bullileo (Lago),700,-36.2972,-71.4083,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7351001,DGA,dga_web,Rio Longavi En Longitudinal,135,-36.0,-71.7228,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7351002,DGA,dga_web,Canal Primera Abajo,0,-36.0572,-71.6972,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7352002,DGA,dga_web,La Sexta De Longavi,229,-36.1128,-71.6156,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7352003,DGA,dga_web,Liguay,104,-35.9478,-71.6842,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7352004,DGA,dga_web,Canal Maitenes En Bocatoma,0,-36.0733,-71.6972,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7353001,DGA,dga_web,Juan Amigo,460,-36.0758,-71.3908,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7354001,DGA,dga_web,Rio Achibueno En Los Pegnascos,590,-35.9636,-71.4881,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7354002,DGA,dga_web,Rio Achibueno En La Recova,0,-36.0028,-71.4419,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355001,DGA,dga_web,Rio Ancoa En El Llepo,205,-35.9,-71.5167,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355002,DGA,dga_web,Rio Ancoa En El Morro,402,-35.9086,-71.2981,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355003,DGA,dga_web,Rio Ancoa Antes Tunel Canal Melado,800,-35.8667,-71.1169,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355004,DGA,dga_web,Rio Ancoa En Las Minas,0,-35.9069,-71.32,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355005,DGA,dga_web,Rio Ancoa En Las Vegas,300,-35.9131,-71.4025,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355006,DGA,dga_web,Hornillo,810,-35.8672,-71.1172,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355007,DGA,dga_web,Ancoa Embalse,421,-35.9106,-71.2958,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7355008,DGA,dga_web,Canal Robleria Ante Bocatoma Ancoa,565,-35.8544,-71.2375,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7356001,DGA,dga_web,Rio Achibueno En San Francisco,127,-35.85,-71.6667,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7357001,DGA,dga_web,Rio Loncomilla En En Emboque,160,-35.7667,-71.6833,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7357002,DGA,dga_web,Rio Loncomilla En Bodega,110,-35.8167,-71.8333,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7357003,DGA,dga_web,Melozal,96,-35.7856,-71.7664,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358001,DGA,dga_web,Rio Putagan En Yerbas Buenas,150,-35.7719,-71.585,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358002,DGA,dga_web,Rio Putagan En Putagan,0,-35.7814,-71.6622,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358003,DGA,dga_web,Rio Putagan En Santa Rosa,125,-35.7833,-71.6167,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358006,DGA,dga_web,Santa Barbara (Linares),150,-35.84,-71.6228,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358007,DGA,dga_web,Linares,157,-35.8381,-71.5953,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358008,DGA,dga_web,Colbun (Maule Sur),280,-35.6242,-71.4022,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7358010,DGA,dga_web,Canal De Restitucion Sur 1,0,-35.7428,-71.4217,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7359001,DGA,dga_web,Rio Loncomilla En Las Brisas,68,-35.6169,-71.7678,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7359003,DGA,dga_web,Rio Loncomilla En San Javier,0,-35.5825,-71.7578,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7359005,DGA,dga_web,San Javier,135,-35.595,-71.6572,73.0,Rio Maule,735.0,Rio Loncomilla,Chile,Región del Maule
7361001,DGA,dga_web,Rio Maule En Loncomilla,0,-35.5661,-71.7531,73.0,Rio Maule,736.0,Rio Maule Entre Rio Loncomilla Y Rio Claro,Chile,Región del Maule
7370001,DGA,dga_web,Fundo El Radal,685,-35.4189,-71.0431,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7371002,DGA,dga_web,Agua Fria,560,-35.3131,-71.0983,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7372001,DGA,dga_web,Rio Claro En Camarico,220,-35.1783,-71.3847,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7372002,DGA,dga_web,Rio Claro En Puente Cimbra,0,-35.2833,-71.55,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7373003,DGA,dga_web,El Guindo,250,-35.2578,-71.3239,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7373004,DGA,dga_web,San Rafael,152,-35.3064,-71.5233,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7374001,DGA,dga_web,Rio Lircay En Puente Las Rastras,240,-35.4856,-71.2933,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7374002,DGA,dga_web,Canal Maule Norte Bajo Seccion 1,400,-35.5639,-71.2833,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7374003,DGA,dga_web,Canal Maule Norte Bajo Seccion 2,250,-35.5286,-71.265,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7374004,DGA,dga_web,Vilches Alto,1058,-35.5931,-71.0869,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7374005,DGA,dga_web,Huapi,250,-35.4864,-71.2931,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7374006,DGA,dga_web,Las Lomas,300,-35.4728,-71.2133,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7376002,DGA,dga_web,El Durazno,275,-35.4925,-71.3183,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7378002,DGA,dga_web,Talca U.C.,130,-35.4358,-71.6197,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7378003,DGA,dga_web,Colorado,420,-35.6381,-71.2606,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7378004,DGA,dga_web,Talca,110,-35.4194,-71.6606,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7378011,DGA,dga_web,Canal Maule Norte Bajo En Puente Centinela,470,-35.6358,-71.2694,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7378012,DGA,dga_web,Quebrada Colorado En DesagÜE Laguna Los Temos,0,-35.6475,-71.2797,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7378013,DGA,dga_web,Quebrada Colorado Bajo Sistema Maitenes,0,-35.6142,-71.3186,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7379001,DGA,dga_web,Rio Claro En Talca,150,-35.4167,-71.6811,43.0,Rio Maule,431.0,Rio Claro,Chile,Región del Maule
7379002,DGA,dga_web,Rio Claro En Rauquen,64,-35.4525,-71.7333,73.0,Rio Maule,737.0,Rio Claro,Chile,Región del Maule
7381001,DGA,dga_web,Estero Los Puercos En Puente Los Puercos,113,-35.3736,-71.8292,43.0,Rio Maule,431.0,Rio Maule Bajo (Entre Rio Claro Y Desembocadura),Chile,Región del Maule
7381002,DGA,dga_web,Fundo El Peral,110,-35.4006,-71.7833,73.0,Rio Maule,738.0,Rio Maule Bajo,Chile,Región del Maule
7381003,DGA,dga_web,Pencahue,55,-35.3725,-71.8325,73.0,Rio Maule,738.0,Rio Maule Bajo,Chile,Región del Maule
7382001,DGA,dga_web,Rio Maule En Cuesta Culenar,200,-35.35,-72.0333,43.0,Rio Maule,431.0,Rio Maule Bajo (Entre Rio Claro Y Desembocadura),Chile,Región del Maule
7383001,DGA,dga_web,Rio Maule En Forel,30,-35.4069,-72.2083,73.0,Rio Maule,738.0,Rio Maule Bajo,Chile,Región del Maule
7384002,DGA,dga_web,Constitucion,10,-35.3242,-72.4089,73.0,Rio Maule,738.0,Rio Maule Bajo,Chile,Región del Maule
7400001,DGA,dga_web,Rio Loanco En Desembocadura,20,-35.5689,-72.5833,74.0,Costeras Maule-Limite Octava R.,740.0,Costeras Entre Quebrada Honda Y Rio Reloca,Chile,Región del Maule
8104001,DGA,dga_web,Rio Sauces Antes Junta Con ÑUble,620,-36.6653,-71.2739,81.0,Rio Itata,810.0,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),Chile,Región de Ñuble
8105001,DGA,dga_web,Rio ÑUble En La Punilla,635,-36.6583,-71.3208,81.0,Rio Itata,810.0,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),Chile,Región de Ñuble
8105003,DGA,dga_web,La Punilla,840,-36.6583,-71.3278,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región de Ñuble
8105004,DGA,dga_web,Caracol,610,-36.6511,-71.395,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región de Ñuble
8105005,DGA,dga_web,Caman,670,-36.6731,-71.2989,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región de Ñuble
8106001,DGA,dga_web,Rio ÑUble En San Fabian,410,-36.5703,-71.5547,81.0,Rio Itata,810.0,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),Chile,Región de Ñuble
8106002,DGA,dga_web,Rio Uble En San Fabian N 2,450,-36.5856,-71.5256,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región de Ñuble
8106003,DGA,dga_web,San Fabian,465,-36.5836,-71.5247,81.0,Rio Itata,810.0,Nuble Alto,Chile,Región de Ñuble
8110001,DGA,dga_web,Rio Gnuble En Balsa De Los Sepulveda,0,-36.4667,-71.7833,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8112001,DGA,dga_web,Rio Niblinto Antes Canal Alimentador Emb. Coihueco,290,-36.6547,-71.7558,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8112002,DGA,dga_web,Canal Alimentador Embalse Coihueco En Bocatoma,433,-36.65,-71.7667,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8112003,DGA,dga_web,Canal Alim.Embalse Coihueco En Los Olivo,430,-36.6167,-71.7833,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8113001,DGA,dga_web,Coihueco Embalse,314,-36.6408,-71.7989,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8114001,DGA,dga_web,Rio Cato En Puente Cato,123,-36.55,-72.05,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8115001,DGA,dga_web,Rio Gnuble En Longitudinal,107,-36.55,-72.1,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8117001,DGA,dga_web,Rio Chillan En Longitudinal,75,-36.6333,-72.2167,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8117002,DGA,dga_web,Chillan Viejo,115,-36.6319,-72.1267,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8117003,DGA,dga_web,Chillan Sendos,125,-36.6147,-72.1,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8117004,DGA,dga_web,Rio Chillan En Esperanza,435,-36.7867,-71.7486,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8117005,DGA,dga_web,Rio Chillan En Camino A Confluencia,40,-36.6167,-72.3167,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8117006,DGA,dga_web,Rio Chillan En Esperanza N 2,586,-36.8,-71.6608,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8117008,DGA,dga_web,Rio Quilmo En Camino A Yungay (Ca),75,-36.6667,-72.15,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8117009,DGA,dga_web,Canal De La Luz En Chillan,136,-36.5967,-72.1003,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8118001,DGA,dga_web,Rio Changaral Camino A Portezuelo,60,-36.55,-72.2833,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8118003,DGA,dga_web,Millauquen,152,-36.3183,-72.04,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8118004,DGA,dga_web,San Agustin De Puual,138,-36.4214,-72.3944,81.0,Rio Itata,811.0,Nuble Bajo,Chile,Región de Ñuble
8119001,DGA,dga_web,Rio Gnuble En Cucha Cox,29,-36.6167,-72.45,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8119002,DGA,dga_web,Rio ÑUble En Confluencia,20,-36.6333,-72.45,81.0,Rio Itata,811.0,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),Chile,Región de Ñuble
8122001,DGA,dga_web,Canal ZaÑArtu Salida Laguna Trupan,460,-37.2744,-71.8189,81.0,Rio Itata,812.0,Rio Itata Alto (Hasta Rio Diguillin),Chile,Región del Biobío
8122002,DGA,dga_web,Trupan,474,-37.2806,-71.8228,81.0,Rio Itata,812.0,Rio Itata Alto (Hasta Rio Diguillin),Chile,Región del Biobío
8122003,DGA,dga_web,Tucapel,342,-37.2936,-71.9519,81.0,Rio Itata,812.0,Rio Itata Alto (Hasta Rio Diguillin),Chile,Región del Biobío
8123001,DGA,dga_web,Rio Itata En Cholguan,220,-37.15,-72.0667,81.0,Rio Itata,812.0,Rio Itata Alto (Hasta Rio Diguillin),Chile,Región de Ñuble
